Instances,Source,feature_n,feature_Mean,feature_Median,feature_Var,feature_Max,feature_Min,feature_Huge,feature_Large,feature_Medium,feature_Small,feature_Tiny,algo_FFD,algo_DJD
rgen__100_1000_0.25_0.9_12,randomly generated,100,0.58623,0.611,0.037275557,0.898,0.252,0.61,0.28,0.11,0,0,7.377,7.377
rgen__100_1000_0.25_0.9_13,randomly generated,100,0.58237,0.622,0.042605113,0.883,0.252,0.6,0.23,0.17,0,0,6.763,6.763
rgen__100_1000_0.25_0.9_14,randomly generated,100,0.58157,0.5915,0.032216385,0.887,0.25,0.65,0.26,0.07,0.02,0,7.843,7.843
rgen__100_1000_0.25_0.9_15,randomly generated,100,0.58201,0.61,0.03468303,0.894,0.266,0.63,0.21,0.16,0,0,6.799,6.799
rgen__100_1000_0.25_0.9_16,randomly generated,100,0.55826,0.5685,0.037239932,0.884,0.254,0.62,0.2,0.18,0,0,6.174,6.174
rgen__100_1000_0.25_0.9_17,randomly generated,100,0.57964,0.588,0.03076905,0.9,0.265,0.63,0.26,0.11,0,0,8.036,8.036
rgen__100_1000_0.25_0.9_18,randomly generated,100,0.55204,0.5405,0.027383698,0.86,0.253,0.6,0.27,0.13,0,0,6.796,6.796
rgen__100_1000_0.25_0.9_19,randomly generated,100,0.59096,0.6165,0.042369678,0.896,0.255,0.61,0.21,0.18,0,0,6.904,6.904
rgen__100_1000_0.25_0.9_2,randomly generated,100,0.55617,0.5375,0.036528321,0.895,0.25,0.59,0.25,0.15,0.01,0,4.383,4.383
rgen__100_1000_0.25_0.9_3,randomly generated,100,0.57817,0.6055,0.033035441,0.899,0.254,0.63,0.24,0.13,0,0,7.183,7.183
rgen__100_1000_0.25_0.9_4,randomly generated,100,0.58344,0.583,0.034003926,0.898,0.25,0.63,0.25,0.11,0.01,0,7.656,7.656
rgen__100_1000_0.25_0.9_5,randomly generated,100,0.61508,0.627,0.030068814,0.894,0.255,0.71,0.21,0.08,0,0,12.492,12.492
rgen__100_1000_0.25_0.9_6,randomly generated,100,0.60058,0.6275,0.033214484,0.894,0.263,0.66,0.26,0.08,0,0,8.942,8.942
rgen__100_1000_0.25_0.9_7,randomly generated,100,0.579,0.596,0.03301298,0.898,0.251,0.66,0.2,0.14,0,0,9.1,9.1
rgen__100_1000_0.25_0.9_8,randomly generated,100,0.59258,0.593,0.031446804,0.9,0.262,0.67,0.24,0.09,0,0,8.742,8.742
rgen__100_1000_0.25_0.9_9,randomly generated,100,0.59771,0.601,0.037374246,0.898,0.257,0.66,0.2,0.14,0,0,8.229,8.229
rgen__100_1000_0.2_0.25_0,randomly generated,100,0.22366,0.2215,0.000214124,0.25,0.2,0,0,0,1,0,2.634,2.634
rgen__100_1000_0.2_0.25_1,randomly generated,100,0.22652,0.227,0.00021567,0.25,0.2,0,0,0,1,0,2.348,2.348
rgen__100_1000_0.2_0.25_10,randomly generated,100,0.22295,0.2235,0.000200728,0.25,0.2,0,0,0,1,0,2.705,2.705
rgen__100_1000_0.2_0.25_11,randomly generated,100,0.22198,0.2215,0.00022138,0.248,0.2,0,0,0,1,0,2.802,2.802
rgen__100_1000_0.2_0.25_12,randomly generated,100,0.22594,0.226,0.000178696,0.25,0.201,0,0,0,1,0,2.406,2.406
rgen__100_1000_0.2_0.25_13,randomly generated,100,0.22737,0.2265,0.000199833,0.25,0.2,0,0,0,1,0,2.263,2.263
rgen__100_1000_0.2_0.25_14,randomly generated,100,0.22415,0.222,0.000214048,0.25,0.201,0,0,0,1,0,2.585,2.585
rgen__100_1000_0.2_0.25_15,randomly generated,100,0.22529,0.226,0.000216286,0.25,0.2,0,0,0,1,0,2.471,2.471
rgen__100_1000_0.2_0.25_16,randomly generated,100,0.22681,0.229,0.000242234,0.25,0.2,0,0,0,1,0,2.319,2.319
rgen__100_1000_0.2_0.25_17,randomly generated,100,0.22262,0.223,0.000210416,0.248,0.2,0,0,0,1,0,2.738,2.738
rgen__100_1000_0.2_0.25_18,randomly generated,100,0.22425,0.223,0.000189068,0.25,0.2,0,0,0,1,0,2.575,2.575
rgen__100_1000_0.2_0.25_19,randomly generated,100,0.22439,0.224,0.000200558,0.25,0.2,0,0,0,1,0,2.561,2.561
rgen__100_1000_0.2_0.25_2,randomly generated,100,0.2247,0.2245,0.00024527,0.25,0.2,0,0,0,1,0,2.53,2.53
rgen__100_1000_0.2_0.25_3,randomly generated,100,0.22619,0.2265,0.000220994,0.25,0.2,0,0,0,1,0,2.381,2.381
rgen__100_1000_0.2_0.25_4,randomly generated,100,0.22609,0.228,0.000215582,0.25,0.2,0,0,0,1,0,2.391,2.391
rgen__100_1000_0.2_0.25_5,randomly generated,100,0.22433,0.224,0.000232361,0.249,0.2,0,0,0,1,0,2.567,2.567
rgen__100_1000_0.2_0.25_6,randomly generated,100,0.22405,0.227,0.000182988,0.25,0.2,0,0,0,1,0,2.595,2.595
rgen__100_1000_0.2_0.25_7,randomly generated,100,0.22527,0.229,0.000222577,0.25,0.2,0,0,0,1,0,2.473,2.473
rgen__100_1000_0.2_0.25_8,randomly generated,100,0.22463,0.2255,0.000227913,0.25,0.2,0,0,0,1,0,2.537,2.537
rgen__100_1000_0.2_0.25_9,randomly generated,100,0.22548,0.227,0.00018787,0.25,0.2,0,0,0,1,0,2.452,2.452
rgen__100_1000_0.2_0.5_0,randomly generated,100,0.35632,0.3705,0.008489258,0.498,0.2,0,0.6,0.2,0.2,0,3.368,2.368
rgen__100_1000_0.2_0.5_1,randomly generated,100,0.36265,0.361,0.007083907,0.5,0.2,0,0.61,0.3,0.09,0,2.735,2.735
rgen__100_1000_0.2_0.5_10,randomly generated,100,0.34459,0.3425,0.007019242,0.499,0.204,0,0.54,0.27,0.19,0,2.541,2.541
rgen__100_1000_0.2_0.5_11,randomly generated,100,0.35079,0.3545,0.007954946,0.498,0.2,0,0.55,0.29,0.16,0,3.921,2.921
rgen__100_1000_0.2_0.5_12,randomly generated,100,0.36258,0.356,0.008097404,0.5,0.204,0,0.58,0.26,0.16,0,2.742,2.742
rgen__100_1000_0.2_0.5_13,randomly generated,100,0.34855,0.3505,0.006833388,0.499,0.202,0,0.56,0.31,0.13,0,3.145,3.145
rgen__100_1000_0.2_0.5_14,randomly generated,100,0.35739,0.3535,0.007185278,0.498,0.205,0,0.56,0.3,0.14,0,3.261,3.261
rgen__100_1000_0.2_0.5_15,randomly generated,100,0.35129,0.354,0.007113106,0.5,0.204,0,0.61,0.21,0.18,0,2.871,2.871
rgen__100_1000_0.2_0.5_16,randomly generated,100,0.35963,0.374,0.006542773,0.5,0.203,0,0.63,0.25,0.12,0,3.037,3.037
rgen__100_1000_0.2_0.5_17,randomly generated,100,0.32854,0.3215,0.006372828,0.499,0.203,0,0.46,0.32,0.22,0,3.146,2.146
rgen__100_1000_0.2_0.5_18,randomly generated,100,0.34139,0.3475,0.007419678,0.495,0.201,0,0.53,0.25,0.22,0,2.861,2.861
rgen__100_1000_0.2_0.5_19,randomly generated,100,0.34756,0.3355,0.007677646,0.5,0.2,0,0.52,0.3,0.18,0,2.244,2.244
rgen__100_1000_0.2_0.5_2,randomly generated,100,0.35506,0.3655,0.006686416,0.499,0.204,0,0.62,0.22,0.16,0,2.494,2.494
rgen__100_1000_0.2_0.5_3,randomly generated,100,0.37296,0.388,0.007523078,0.5,0.2,0,0.67,0.23,0.1,0,3.704,2.704
rgen__100_1000_0.2_0.5_4,randomly generated,100,0.3467,0.346,0.00782289,0.499,0.203,0,0.52,0.28,0.2,0,3.33,2.33
rgen__100_1000_0.2_0.5_5,randomly generated,100,0.33693,0.335,0.008121185,0.497,0.201,0,0.51,0.24,0.25,0,3.307,2.307
rgen__100_1000_0.2_0.5_6,randomly generated,100,0.33888,0.3345,0.006847886,0.497,0.2,0,0.52,0.29,0.19,0,3.112,2.112
rgen__100_1000_0.2_0.5_7,randomly generated,100,0.36221,0.372,0.007734106,0.5,0.2,0,0.58,0.27,0.15,0,2.779,2.779
rgen__100_1000_0.2_0.5_8,randomly generated,100,0.35701,0.36,0.00606665,0.499,0.208,0,0.59,0.29,0.12,0,3.299,3.299
rgen__100_1000_0.2_0.5_9,randomly generated,100,0.36542,0.3645,0.007278484,0.5,0.201,0,0.64,0.24,0.12,0,3.458,2.458
rgen__100_1000_0.2_0.75_0,randomly generated,100,0.47203,0.46,0.024591649,0.75,0.202,0.41,0.33,0.2,0.06,0,1.797,1.797
rgen__100_1000_0.2_0.75_1,randomly generated,100,0.4811,0.5145,0.02502173,0.727,0.201,0.53,0.26,0.08,0.13,0,5.89,5.89
rgen__100_1000_0.2_0.75_10,randomly generated,100,0.46396,0.476,0.023019438,0.747,0.218,0.44,0.3,0.18,0.08,0,1.604,1.604
rgen__100_1000_0.2_0.75_11,randomly generated,100,0.46173,0.4475,0.026934077,0.749,0.202,0.44,0.27,0.18,0.11,0,1.827,0.827
rgen__100_1000_0.2_0.75_12,randomly generated,100,0.47351,0.4635,0.02976009,0.75,0.201,0.47,0.24,0.18,0.11,0,1.649,1.649
rgen__100_1000_0.2_0.75_13,randomly generated,100,0.47116,0.4835,0.026448954,0.744,0.201,0.47,0.26,0.12,0.15,0,1.884,1.884
rgen__100_1000_0.2_0.75_14,randomly generated,100,0.48263,0.48,0.021254413,0.748,0.226,0.45,0.36,0.14,0.05,0,1.737,1.737
rgen__100_1000_0.2_0.75_15,randomly generated,100,0.51209,0.519,0.020668042,0.745,0.201,0.55,0.31,0.1,0.04,0,4.791,4.791
rgen__100_1000_0.2_0.75_16,randomly generated,100,0.48427,0.4805,0.024892517,0.748,0.214,0.43,0.35,0.14,0.08,0,1.573,1.573
rgen__100_1000_0.2_0.75_17,randomly generated,100,0.49253,0.495,0.023865609,0.74,0.205,0.48,0.34,0.07,0.11,0,3.747,3.747
rgen__100_1000_0.2_0.75_18,randomly generated,100,0.46024,0.4655,0.023217042,0.746,0.203,0.42,0.34,0.11,0.13,0,0.976,0.976
rgen__100_1000_0.2_0.75_19,randomly generated,100,0.46568,0.4745,0.027600598,0.746,0.2,0.44,0.27,0.15,0.14,0,2.432,1.432
rgen__100_1000_0.2_0.75_2,randomly generated,100,0.47044,0.477,0.024260406,0.746,0.202,0.42,0.34,0.13,0.11,0,0.956,0.956
rgen__100_1000_0.2_0.75_3,randomly generated,100,0.45606,0.449,0.025979576,0.747,0.203,0.38,0.35,0.16,0.11,0,1.394,1.394
rgen__100_1000_0.2_0.75_4,randomly generated,100,0.45039,0.448,0.024138638,0.747,0.201,0.39,0.32,0.15,0.14,0,0.961,0.961
rgen__100_1000_0.2_0.75_5,randomly generated,100,0.4806,0.492,0.0268109,0.746,0.203,0.49,0.25,0.16,0.1,0,1.94,1.94
rgen__100_1000_0.2_0.75_6,randomly generated,100,0.47096,0.4635,0.027271218,0.748,0.202,0.42,0.34,0.1,0.14,0,1.904,1.904
rgen__100_1000_0.2_0.75_7,randomly generated,100,0.47808,0.499,0.029535714,0.746,0.2,0.49,0.23,0.16,0.12,0,2.192,2.192
rgen__100_1000_0.2_0.75_8,randomly generated,100,0.49308,0.5125,0.022907554,0.75,0.201,0.52,0.28,0.14,0.06,0,4.692,4.692
rgen__100_1000_0.2_0.75_9,randomly generated,100,0.48523,0.4785,0.022595537,0.747,0.209,0.44,0.37,0.12,0.07,0,2.477,2.477
rgen__100_1000_0.2_0.9_0,randomly generated,100,0.51511,0.492,0.042092858,0.892,0.201,0.49,0.23,0.2,0.08,0,4.489,4.489
rgen__100_1000_0.2_0.9_1,randomly generated,100,0.5435,0.5335,0.04099221,0.898,0.205,0.55,0.24,0.11,0.1,0,4.65,4.65
rgen__100_1000_0.2_0.9_10,randomly generated,100,0.56558,0.5725,0.037116984,0.896,0.207,0.59,0.28,0.08,0.05,0,6.442,6.442
rgen__100_1000_0.2_0.9_11,randomly generated,100,0.55442,0.5735,0.042983224,0.897,0.203,0.58,0.21,0.14,0.07,0,4.558,4.558
rgen__100_1000_0.2_0.9_12,randomly generated,100,0.54859,0.512,0.038047702,0.89,0.202,0.52,0.34,0.09,0.05,0,5.141,5.141
rgen__100_1000_0.2_0.9_13,randomly generated,100,0.52903,0.532,0.046609049,0.899,0.203,0.53,0.21,0.18,0.08,0,4.097,4.097
rgen__100_1000_0.2_0.9_14,randomly generated,100,0.57046,0.5685,0.043265528,0.893,0.214,0.58,0.22,0.16,0.04,0,4.954,4.954
rgen__100_1000_0.2_0.9_15,randomly generated,100,0.54738,0.5555,0.039342276,0.9,0.211,0.56,0.22,0.15,0.07,0,5.262,5.262
rgen__100_1000_0.2_0.9_16,randomly generated,100,0.55311,0.554,0.041201818,0.885,0.215,0.55,0.27,0.13,0.05,0,4.689,4.689
rgen__100_1000_0.2_0.9_17,randomly generated,100,0.57022,0.56,0.039090912,0.898,0.215,0.62,0.22,0.1,0.06,0,4.978,4.978
rgen__100_1000_0.2_0.9_18,randomly generated,100,0.54707,0.5565,0.042006325,0.889,0.214,0.54,0.26,0.11,0.09,0,4.293,4.293
rgen__100_1000_0.2_0.9_19,randomly generated,100,0.54038,0.523,0.039161916,0.889,0.227,0.54,0.24,0.17,0.05,0,4.962,4.962
rgen__100_1000_0.2_0.9_2,randomly generated,100,0.53026,0.509,0.039413472,0.892,0.202,0.51,0.3,0.11,0.08,0,4.974,4.974
rgen__100_1000_0.2_0.9_3,randomly generated,100,0.48913,0.458,0.039576733,0.9,0.2,0.42,0.31,0.15,0.12,0,3.087,3.087
rgen__100_1000_0.2_0.9_4,randomly generated,100,0.52982,0.507,0.046013628,0.892,0.202,0.52,0.24,0.15,0.09,0,4.018,4.018
rgen__100_1000_0.2_0.9_5,randomly generated,100,0.55844,0.567,0.038950986,0.898,0.213,0.58,0.26,0.09,0.07,0,4.156,4.156
rgen__100_1000_0.2_0.9_6,randomly generated,100,0.55107,0.536,0.039077765,0.897,0.205,0.58,0.21,0.15,0.06,0,4.893,4.893
rgen__100_1000_0.2_0.9_7,randomly generated,100,0.57494,0.5995,0.039853196,0.9,0.201,0.67,0.12,0.14,0.07,0,9.506,9.506
rgen__100_1000_0.2_0.9_8,randomly generated,100,0.56811,0.594,0.038887718,0.894,0.223,0.6,0.25,0.12,0.03,0,6.189,6.189
rgen__100_1000_0.2_0.9_9,randomly generated,100,0.54079,0.556,0.041943426,0.886,0.202,0.56,0.19,0.2,0.05,0,3.921,3.921
rgen__100_1000_0.5_0.75_0,randomly generated,100,0.62613,0.6195,0.005394133,0.749,0.5,0.99,0.01,0,0,0,37.387,37.387
rgen__100_1000_0.5_0.75_1,randomly generated,100,0.62005,0.6145,0.005103967,0.748,0.505,1,0,0,0,0,37.995,37.995
rgen__100_1000_0.5_0.75_10,randomly generated,100,0.6276,0.6285,0.0053274,0.744,0.503,1,0,0,0,0,37.24,37.24
rgen__100_1000_0.5_0.75_11,randomly generated,100,0.63156,0.6395,0.005154266,0.749,0.503,1,0,0,0,0,36.844,36.844
rgen__100_1000_0.5_0.75_12,randomly generated,100,0.62263,0.625,0.004770853,0.748,0.501,1,0,0,0,0,37.737,37.737
rgen__100_1000_0.5_0.75_13,randomly generated,100,0.62057,0.6175,0.005266645,0.75,0.5,0.98,0.02,0,0,0,36.943,36.943
rgen__100_1000_0.5_0.75_14,randomly generated,100,0.61436,0.6025,0.00590251,0.749,0.503,1,0,0,0,0,38.564,38.564
rgen__100_1000_0.5_0.75_15,randomly generated,100,0.62115,0.6215,0.004787407,0.75,0.504,1,0,0,0,0,37.885,37.885
rgen__100_1000_0.5_0.75_16,randomly generated,100,0.62612,0.6265,0.004853686,0.749,0.506,1,0,0,0,0,37.388,37.388
rgen__100_1000_0.5_0.75_17,randomly generated,100,0.62668,0.6325,0.005682438,0.75,0.5,0.99,0.01,0,0,0,37.332,37.332
rgen__100_1000_0.5_0.75_18,randomly generated,100,0.6248,0.6305,0.00502908,0.747,0.501,1,0,0,0,0,37.52,37.52
rgen__100_1000_0.5_0.75_19,randomly generated,100,0.62363,0.619,0.004984293,0.75,0.508,1,0,0,0,0,37.637,37.637
rgen__100_1000_0.5_0.75_2,randomly generated,100,0.62112,0.623,0.005456386,0.748,0.5,0.99,0.01,0,0,0,37.888,37.888
rgen__100_1000_0.5_0.75_3,randomly generated,100,0.63154,0.6385,0.005849368,0.749,0.501,1,0,0,0,0,36.846,36.846
rgen__100_1000_0.5_0.75_4,randomly generated,100,0.62729,0.63,0.005575386,0.75,0.506,1,0,0,0,0,37.271,37.271
rgen__100_1000_0.5_0.75_5,randomly generated,100,0.6317,0.641,0.00439787,0.75,0.502,1,0,0,0,0,36.83,36.83
rgen__100_1000_0.5_0.75_6,randomly generated,100,0.63255,0.6305,0.005921387,0.75,0.501,1,0,0,0,0,36.745,36.745
rgen__100_1000_0.5_0.75_7,randomly generated,100,0.63339,0.6345,0.004742138,0.749,0.509,1,0,0,0,0,36.661,36.661
rgen__100_1000_0.5_0.75_8,randomly generated,100,0.6169,0.617,0.00572275,0.75,0.502,1,0,0,0,0,38.31,38.31
rgen__100_1000_0.5_0.75_9,randomly generated,100,0.62538,0.6265,0.005092376,0.748,0.5,0.99,0.01,0,0,0,37.462,37.462
rgen__100_1000_0.5_0.9_0,randomly generated,100,0.72332,0.726,0.012229758,0.893,0.501,1,0,0,0,0,27.668,27.668
rgen__100_1000_0.5_0.9_1,randomly generated,100,0.70588,0.7305,0.013408566,0.9,0.506,1,0,0,0,0,29.412,29.412
rgen__100_1000_0.5_0.9_10,randomly generated,100,0.71051,0.7155,0.01284803,0.897,0.5,0.99,0.01,0,0,0,28.949,28.949
rgen__100_1000_0.5_0.9_11,randomly generated,100,0.70097,0.699,0.014297749,0.897,0.502,1,0,0,0,0,29.903,29.903
rgen__100_1000_0.5_0.9_12,randomly generated,100,0.68226,0.6745,0.010655572,0.897,0.5,0.99,0.01,0,0,0,31.774,31.774
rgen__100_1000_0.5_0.9_13,randomly generated,100,0.68652,0.682,0.01357141,0.893,0.501,1,0,0,0,0,31.348,31.348
rgen__100_1000_0.5_0.9_14,randomly generated,100,0.69677,0.7015,0.013472517,0.897,0.504,1,0,0,0,0,30.323,30.323
rgen__100_1000_0.5_0.9_15,randomly generated,100,0.68669,0.6805,0.014209814,0.899,0.504,1,0,0,0,0,31.331,31.331
rgen__100_1000_0.5_0.9_16,randomly generated,100,0.70036,0.6925,0.01330475,0.899,0.501,1,0,0,0,0,29.964,29.964
rgen__100_1000_0.5_0.9_17,randomly generated,100,0.67245,0.674,0.012015627,0.896,0.507,1,0,0,0,0,32.755,32.755
rgen__100_1000_0.5_0.9_18,randomly generated,100,0.70661,0.7215,0.011333358,0.899,0.5,0.99,0.01,0,0,0,29.339,29.339
rgen__100_1000_0.5_0.9_19,randomly generated,100,0.69283,0.6835,0.012869161,0.894,0.506,1,0,0,0,0,30.717,30.717
rgen__100_1000_0.5_0.9_2,randomly generated,100,0.67667,0.6645,0.014312001,0.9,0.504,1,0,0,0,0,32.333,32.333
rgen__100_1000_0.5_0.9_3,randomly generated,100,0.70268,0.689,0.013797658,0.9,0.507,1,0,0,0,0,29.732,29.732
rgen__100_1000_0.5_0.9_4,randomly generated,100,0.69598,0.686,0.01277076,0.9,0.507,1,0,0,0,0,30.402,30.402
rgen__100_1000_0.5_0.9_5,randomly generated,100,0.69316,0.6855,0.010794394,0.896,0.503,1,0,0,0,0,30.684,30.684
rgen__100_1000_0.5_0.9_6,randomly generated,100,0.69723,0.715,0.014736077,0.899,0.502,1,0,0,0,0,30.277,30.277
rgen__100_1000_0.5_0.9_7,randomly generated,100,0.6994,0.6795,0.0126037,0.898,0.506,1,0,0,0,0,30.06,30.06
rgen__100_1000_0.5_0.9_8,randomly generated,100,0.70096,0.694,0.015019498,0.9,0.506,1,0,0,0,0,29.904,29.904
rgen__100_1000_0.5_0.9_9,randomly generated,100,0.71488,0.732,0.012633066,0.895,0.513,1,0,0,0,0,28.512,28.512
rgen__100_1000_0.75_0.9_0,randomly generated,100,0.82393,0.8245,0.002053845,0.9,0.751,1,0,0,0,0,17.607,17.607
rgen__100_1000_0.75_0.9_1,randomly generated,100,0.81843,0.812,0.001930305,0.9,0.75,1,0,0,0,0,18.157,18.157
rgen__100_1000_0.75_0.9_10,randomly generated,100,0.82207,0.8235,0.001817665,0.894,0.753,1,0,0,0,0,17.793,17.793
rgen__100_1000_0.75_0.9_11,randomly generated,100,0.82203,0.825,0.001827929,0.895,0.75,1,0,0,0,0,17.797,17.797
rgen__100_1000_0.75_0.9_12,randomly generated,100,0.82914,0.828,0.0017421,0.9,0.751,1,0,0,0,0,17.086,17.086
rgen__100_1000_0.75_0.9_13,randomly generated,100,0.8232,0.8285,0.00193702,0.898,0.75,1,0,0,0,0,17.68,17.68
rgen__100_1000_0.75_0.9_14,randomly generated,100,0.82729,0.8265,0.002003966,0.899,0.752,1,0,0,0,0,17.271,17.271
rgen__100_1000_0.75_0.9_15,randomly generated,100,0.82336,0.8245,0.00191039,0.899,0.75,1,0,0,0,0,17.664,17.664
rgen__100_1000_0.75_0.9_16,randomly generated,100,0.83184,0.8355,0.001999814,0.899,0.753,1,0,0,0,0,16.816,16.816
rgen__100_1000_0.75_0.9_17,randomly generated,100,0.82766,0.8375,0.002130244,0.899,0.75,1,0,0,0,0,17.234,17.234
rgen__100_1000_0.75_0.9_18,randomly generated,100,0.82714,0.829,0.00210382,0.9,0.75,1,0,0,0,0,17.286,17.286
rgen__100_1000_0.75_0.9_19,randomly generated,100,0.82273,0.8245,0.001674257,0.898,0.75,1,0,0,0,0,17.727,17.727
rgen__100_1000_0.75_0.9_2,randomly generated,100,0.82355,0.822,0.002160967,0.898,0.75,1,0,0,0,0,17.645,17.645
rgen__100_1000_0.75_0.9_3,randomly generated,100,0.82808,0.8305,0.002346874,0.897,0.75,1,0,0,0,0,17.192,17.192
rgen__100_1000_0.75_0.9_4,randomly generated,100,0.82042,0.818,0.002055904,0.896,0.751,1,0,0,0,0,17.958,17.958
rgen__100_1000_0.75_0.9_5,randomly generated,100,0.81636,0.8115,0.00169295,0.899,0.75,1,0,0,0,0,18.364,18.364
rgen__100_1000_0.75_0.9_6,randomly generated,100,0.82737,0.8325,0.001837253,0.9,0.75,1,0,0,0,0,17.263,17.263
rgen__100_1000_0.75_0.9_7,randomly generated,100,0.81596,0.8135,0.001442698,0.898,0.751,1,0,0,0,0,18.404,18.404
rgen__100_1000_0.75_0.9_8,randomly generated,100,0.82853,0.833,0.002056009,0.899,0.75,1,0,0,0,0,17.147,17.147
rgen__100_1000_0.75_0.9_9,randomly generated,100,0.82123,0.8165,0.002061157,0.9,0.753,1,0,0,0,0,17.877,17.877
rgen__200_1000_0.01_0.02_0,randomly generated,200,0.01489,0.015,9.87E-06,0.02,0.01,0,0,0,1,1,0.022,3.022
rgen__200_1000_0.01_0.02_1,randomly generated,200,0.01494,0.015,1.05E-05,0.02,0.01,0,0,0,1,1,0.012,3.012
rgen__200_1000_0.01_0.02_10,randomly generated,200,0.01532,0.015,1.01E-05,0.02,0.01,0,0,0,1,1,0.936,2.936
rgen__200_1000_0.01_0.02_11,randomly generated,200,0.014625,0.014,9.42E-06,0.02,0.01,0,0,0,1,1,0.075,3.075
rgen__200_1000_0.01_0.02_12,randomly generated,200,0.01518,0.015,1.08E-05,0.02,0.01,0,0,0,1,1,0.964,2.964
rgen__200_1000_0.01_0.02_13,randomly generated,200,0.015075,0.015,9.57E-06,0.02,0.01,0,0,0,1,1,0.985,2.985
rgen__200_1000_0.01_0.02_14,randomly generated,200,0.01498,0.015,1.06E-05,0.02,0.01,0,0,0,1,1,1.004,3.004
rgen__200_1000_0.01_0.02_15,randomly generated,200,0.01504,0.015,9.52E-06,0.02,0.01,0,0,0,1,1,0.992,2.992
rgen__200_1000_0.01_0.02_16,randomly generated,200,0.01535,0.016,1.06E-05,0.02,0.01,0,0,0,1,1,0.93,2.93
rgen__200_1000_0.01_0.02_17,randomly generated,200,0.014785,0.015,9.59E-06,0.02,0.01,0,0,0,1,1,0.043,3.043
rgen__200_1000_0.01_0.02_18,randomly generated,200,0.01462,0.015,9.55E-06,0.02,0.01,0,0,0,1,1,0.076,3.076
rgen__200_1000_0.01_0.02_19,randomly generated,200,0.015045,0.015,9.96E-06,0.02,0.01,0,0,0,1,1,0.991,2.991
rgen__200_1000_0.01_0.02_2,randomly generated,200,0.015185,0.015,1.03E-05,0.02,0.01,0,0,0,1,1,0.963,2.963
rgen__200_1000_0.01_0.02_3,randomly generated,200,0.01482,0.015,9.51E-06,0.02,0.01,0,0,0,1,1,0.036,3.036
rgen__200_1000_0.01_0.02_4,randomly generated,200,0.014805,0.015,9.65E-06,0.02,0.01,0,0,0,1,1,0.039,3.039
rgen__200_1000_0.01_0.02_5,randomly generated,200,0.01511,0.015,1.03E-05,0.02,0.01,0,0,0,1,1,0.978,2.978
rgen__200_1000_0.01_0.02_6,randomly generated,200,0.01533,0.015,9.19E-06,0.02,0.01,0,0,0,1,1,0.934,2.934
rgen__200_1000_0.01_0.02_7,randomly generated,200,0.01473,0.014,9.70E-06,0.02,0.01,0,0,0,1,1,0.054,3.054
rgen__200_1000_0.01_0.02_8,randomly generated,200,0.014945,0.015,9.78E-06,0.02,0.01,0,0,0,1,1,0.011,3.011
rgen__200_1000_0.01_0.02_9,randomly generated,200,0.0148,0.015,1.01E-05,0.02,0.01,0,0,0,1,1,0.04,3.04
rgen__200_1000_0.01_0.05_0,randomly generated,200,0.03053,0.0315,0.000148169,0.05,0.01,0,0,0,1,1,0.894,3.894
rgen__200_1000_0.01_0.05_1,randomly generated,200,0.02963,0.0295,0.000139053,0.05,0.01,0,0,0,1,1,0.074,4.074
rgen__200_1000_0.01_0.05_10,randomly generated,200,0.02914,0.0285,0.00016171,0.05,0.01,0,0,0,1,1,0.172,4.172
rgen__200_1000_0.01_0.05_11,randomly generated,200,0.03074,0.032,0.000151332,0.05,0.01,0,0,0,1,1,0.852,4.852
rgen__200_1000_0.01_0.05_12,randomly generated,200,0.029345,0.0285,0.000139256,0.05,0.01,0,0,0,1,1,0.131,4.131
rgen__200_1000_0.01_0.05_13,randomly generated,200,0.03038,0.03,0.000123456,0.05,0.01,0,0,0,1,1,0.924,4.924
rgen__200_1000_0.01_0.05_14,randomly generated,200,0.03123,0.032,0.000129297,0.05,0.01,0,0,0,1,1,0.754,4.754
rgen__200_1000_0.01_0.05_15,randomly generated,200,0.028495,0.028,0.00014376,0.05,0.01,0,0,0,1,1,0.301,4.301
rgen__200_1000_0.01_0.05_16,randomly generated,200,0.03153,0.031,0.000140309,0.05,0.01,0,0,0,1,1,0.694,4.694
rgen__200_1000_0.01_0.05_17,randomly generated,200,0.03104,0.032,0.000131948,0.05,0.01,0,0,0,1,1,0.792,4.792
rgen__200_1000_0.01_0.05_18,randomly generated,200,0.031675,0.0325,0.000132069,0.05,0.01,0,0,0,1,1,0.665,4.665
rgen__200_1000_0.01_0.05_19,randomly generated,200,0.028605,0.029,0.000151099,0.05,0.01,0,0,0,1,1,0.279,4.279
rgen__200_1000_0.01_0.05_2,randomly generated,200,0.031915,0.033,0.000144958,0.05,0.01,0,0,0,1,1,0.617,4.617
rgen__200_1000_0.01_0.05_3,randomly generated,200,0.029145,0.028,0.000132934,0.05,0.01,0,0,0,1,1,0.171,4.171
rgen__200_1000_0.01_0.05_4,randomly generated,200,0.0302,0.029,0.0001309,0.05,0.01,0,0,0,1,1,0.96,4.96
rgen__200_1000_0.01_0.05_5,randomly generated,200,0.02938,0.028,0.000138206,0.05,0.01,0,0,0,1,1,0.124,4.124
rgen__200_1000_0.01_0.05_6,randomly generated,200,0.030335,0.031,0.000146813,0.05,0.01,0,0,0,1,1,0.933,3.933
rgen__200_1000_0.01_0.05_7,randomly generated,200,0.03078,0.031,0.000139222,0.05,0.01,0,0,0,1,1,0.844,4.844
